user,artist,plays
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,paulina rubio,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,colbie caillat,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,edurne,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,rosana,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,jennifer lopez,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,amy winehouse,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,efecto mariposa,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,el arrebato,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,enrique iglesias,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,kelly clarkson,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,mecano,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,phil collins,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,u2,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,sean kingston,3
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,camila,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,t.a.t.u.,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,bustamante,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,nelly furtado,11
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,ana torroja,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,beyoncé,4
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,black eyed peas,12
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,antonio orozco,10
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,decai,10
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,rihanna,10
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,marc anthony,8
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,lucie silvas,7
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,manuel carrasco,7
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,mika,7
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,juanes,6
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,kiko & shara,9
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,melendi,6
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,amaral,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,andy & lucas,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,chambao,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,chayanne,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,christian castro,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,christina aguilera,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,craig david,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,luis fonsi,5
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,la oreja de van gogh,6
0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20,sergio contreras,5
0001399387da41d557219578fb08b12afa25ab67,nubreed & luke chable,49
0001399387da41d557219578fb08b12afa25ab67,blessthefall,49
0001399387da41d557219578fb08b12afa25ab67,jonathan coulton,51
0001399387da41d557219578fb08b12afa25ab67,future prophecies,51
0001399387da41d557219578fb08b12afa25ab67,prodigy,52
0001399387da41d557219578fb08b12afa25ab67,andrew w.k.,63
0001399387da41d557219578fb08b12afa25ab67,bodyjar,57
0001399387da41d557219578fb08b12afa25ab67,dover,59
0001399387da41d557219578fb08b12afa25ab67,hoobastank,60
0001399387da41d557219578fb08b12afa25ab67,drumattic twins,66
0001399387da41d557219578fb08b12afa25ab67,franz ferdinand,47
0001399387da41d557219578fb08b12afa25ab67,southside rockers,56
0001399387da41d557219578fb08b12afa25ab67,johannes linstead,47
0001399387da41d557219578fb08b12afa25ab67,fatboy slim,28
0001399387da41d557219578fb08b12afa25ab67,darude,41
0001399387da41d557219578fb08b12afa25ab67,akira yamaoka,40
0001399387da41d557219578fb08b12afa25ab67,aqua,39
0001399387da41d557219578fb08b12afa25ab67,clawfinger,38
0001399387da41d557219578fb08b12afa25ab67,dusty kid,37
0001399387da41d557219578fb08b12afa25ab67,senses fail,37
0001399387da41d557219578fb08b12afa25ab67,commix,31
0001399387da41d557219578fb08b12afa25ab67,panic at the disco,31
0001399387da41d557219578fb08b12afa25ab67,enigma,29
0001399387da41d557219578fb08b12afa25ab67,krs-one,28
0001399387da41d557219578fb08b12afa25ab67,drowning pool,24
0001399387da41d557219578fb08b12afa25ab67,placebo,24
0001399387da41d557219578fb08b12afa25ab67,infected mushroom,45
0001399387da41d557219578fb08b12afa25ab67,"drop dead, gorgeous",68
0001399387da41d557219578fb08b12afa25ab67,flying steps,67
0001399387da41d557219578fb08b12afa25ab67,vanessa-mae,73
0001399387da41d557219578fb08b12afa25ab67,Тартак,71
0001399387da41d557219578fb08b12afa25ab67,dub fx,1255
0001399387da41d557219578fb08b12afa25ab67,box car racer,1060
0001399387da41d557219578fb08b12afa25ab67,zebrahead,699
0001399387da41d557219578fb08b12afa25ab67,paul oakenfold,419
0001399387da41d557219578fb08b12afa25ab67,pendulum,397
0001399387da41d557219578fb08b12afa25ab67,ronald jenkees,391
0001399387da41d557219578fb08b12afa25ab67,sum 41,391
0001399387da41d557219578fb08b12afa25ab67,angels & airwaves,374
0001399387da41d557219578fb08b12afa25ab67,haggard,305
0001399387da41d557219578fb08b12afa25ab67,alien ant farm,263
0001399387da41d557219578fb08b12afa25ab67,the offspring,256
0001399387da41d557219578fb08b12afa25ab67,Океан Ельзи,242
0001399387da41d557219578fb08b12afa25ab67,blink-182,3366
0001399387da41d557219578fb08b12afa25ab67,ronan hardiman,185
0001399387da41d557219578fb08b12afa25ab67,bomfunk mcs,73
0001399387da41d557219578fb08b12afa25ab67,blu mar ten,73
0001399387da41d557219578fb08b12afa25ab67,scum of the earth,79
0001399387da41d557219578fb08b12afa25ab67,linkin park,212
0001399387da41d557219578fb08b12afa25ab67,rise against,85
0001399387da41d557219578fb08b12afa25ab67,Бумбокс,81
0001399387da41d557219578fb08b12afa25ab67,the qemists,104
0001399387da41d557219578fb08b12afa25ab67,eminem,116
0001399387da41d557219578fb08b12afa25ab67,川田まみ,120
0001399387da41d557219578fb08b12afa25ab67,the prodigy,139
0001399387da41d557219578fb08b12afa25ab67,the crystal method,170
0001399387da41d557219578fb08b12afa25ab67,silverstein,88
000163263d2a41a3966a3746855b8b75b7d7aa83,millencolin,184
000163263d2a41a3966a3746855b8b75b7d7aa83,hot chip,186
000163263d2a41a3966a3746855b8b75b7d7aa83,slagsmålsklubben,193
000163263d2a41a3966a3746855b8b75b7d7aa83,the strokes,195
000163263d2a41a3966a3746855b8b75b7d7aa83,markus krunegård,226
000163263d2a41a3966a3746855b8b75b7d7aa83,r.e.m.,199
000163263d2a41a3966a3746855b8b75b7d7aa83,deportees,204
000163263d2a41a3966a3746855b8b75b7d7aa83,the killers,210
000163263d2a41a3966a3746855b8b75b7d7aa83,the kooks,225
000163263d2a41a3966a3746855b8b75b7d7aa83,the sounds,173
000163263d2a41a3966a3746855b8b75b7d7aa83,arcade fire,198
000163263d2a41a3966a3746855b8b75b7d7aa83,mew,171
000163263d2a41a3966a3746855b8b75b7d7aa83,firefox ak,153
000163263d2a41a3966a3746855b8b75b7d7aa83,green day,168
000163263d2a41a3966a3746855b8b75b7d7aa83,kings of convenience,167
000163263d2a41a3966a3746855b8b75b7d7aa83,muse,167
000163263d2a41a3966a3746855b8b75b7d7aa83,hoobastank,165
000163263d2a41a3966a3746855b8b75b7d7aa83,mando diao,148
000163263d2a41a3966a3746855b8b75b7d7aa83,the tough alliance,148
000163263d2a41a3966a3746855b8b75b7d7aa83,shout out louds,145
000163263d2a41a3966a3746855b8b75b7d7aa83,the decemberists,144
000163263d2a41a3966a3746855b8b75b7d7aa83,madonna,141
000163263d2a41a3966a3746855b8b75b7d7aa83,keane,140
000163263d2a41a3966a3746855b8b75b7d7aa83,franz ferdinand,229
000163263d2a41a3966a3746855b8b75b7d7aa83,the beatles,170
000163263d2a41a3966a3746855b8b75b7d7aa83,patrick wolf,237
000163263d2a41a3966a3746855b8b75b7d7aa83,sahara hotnights,266
000163263d2a41a3966a3746855b8b75b7d7aa83,vapnet,247
000163263d2a41a3966a3746855b8b75b7d7aa83,kent,1724
000163263d2a41a3966a3746855b8b75b7d7aa83,säkert!,798
000163263d2a41a3966a3746855b8b75b7d7aa83,detektivbyrån,753
000163263d2a41a3966a3746855b8b75b7d7aa83,lars winnerbäck,750
000163263d2a41a3966a3746855b8b75b7d7aa83,raymond & maria,737
000163263d2a41a3966a3746855b8b75b7d7aa83,coldplay,639
000163263d2a41a3966a3746855b8b75b7d7aa83,placebo,626
000163263d2a41a3966a3746855b8b75b7d7aa83,snow patrol,611
000163263d2a41a3966a3746855b8b75b7d7aa83,tegan and sara,606
000163263d2a41a3966a3746855b8b75b7d7aa83,the knife,543
000163263d2a41a3966a3746855b8b75b7d7aa83,death cab for cutie,531
000163263d2a41a3966a3746855b8b75b7d7aa83,tiger lou,487
000163263d2a41a3966a3746855b8b75b7d7aa83,david & the citizens,2373
000163263d2a41a3966a3746855b8b75b7d7aa83,david fridlund,425
000163263d2a41a3966a3746855b8b75b7d7aa83,the ark,381
000163263d2a41a3966a3746855b8b75b7d7aa83,alice in videoland,377
000163263d2a41a3966a3746855b8b75b7d7aa83,timo räisänen,370
000163263d2a41a3966a3746855b8b75b7d7aa83,the cardigans,353
000163263d2a41a3966a3746855b8b75b7d7aa83,arctic monkeys,352
000163263d2a41a3966a3746855b8b75b7d7aa83,bloc party,346
000163263d2a41a3966a3746855b8b75b7d7aa83,oasis,300
000163263d2a41a3966a3746855b8b75b7d7aa83,panic at the disco,300
000163263d2a41a3966a3746855b8b75b7d7aa83,laleh,239
000163263d2a41a3966a3746855b8b75b7d7aa83,radiohead,252
000163263d2a41a3966a3746855b8b75b7d7aa83,håkan hellström,463
0001a57568309b287363e72dc682e9a170ba6dc2,deana carter,101
0001a57568309b287363e72dc682e9a170ba6dc2,camera obscura,103
0001a57568309b287363e72dc682e9a170ba6dc2,stacey q,106
0001a57568309b287363e72dc682e9a170ba6dc2,shania twain,106
0001a57568309b287363e72dc682e9a170ba6dc2,der plan,122
0001a57568309b287363e72dc682e9a170ba6dc2,the sundays,118
0001a57568309b287363e72dc682e9a170ba6dc2,heaven 17,118
0001a57568309b287363e72dc682e9a170ba6dc2,dierks bentley,121
0001a57568309b287363e72dc682e9a170ba6dc2,gwen stefani,122
0001a57568309b287363e72dc682e9a170ba6dc2,matt & kim,99
0001a57568309b287363e72dc682e9a170ba6dc2,dixie chicks,110
0001a57568309b287363e72dc682e9a170ba6dc2,steel train,95
0001a57568309b287363e72dc682e9a170ba6dc2,backstreet boys,85
0001a57568309b287363e72dc682e9a170ba6dc2,taking back sunday,91
0001a57568309b287363e72dc682e9a170ba6dc2,death cab for cutie,90
0001a57568309b287363e72dc682e9a170ba6dc2,andrew bird,89
0001a57568309b287363e72dc682e9a170ba6dc2,jewel,87
0001a57568309b287363e72dc682e9a170ba6dc2,britney spears,80
0001a57568309b287363e72dc682e9a170ba6dc2,kristy lee,79
0001a57568309b287363e72dc682e9a170ba6dc2,the police,75
0001a57568309b287363e72dc682e9a170ba6dc2,the postal service,75
0001a57568309b287363e72dc682e9a170ba6dc2,fefe dobson,73
0001a57568309b287363e72dc682e9a170ba6dc2,julie roberts,73
0001a57568309b287363e72dc682e9a170ba6dc2,culture club,125
0001a57568309b287363e72dc682e9a170ba6dc2,dan fogelberg,91
0001a57568309b287363e72dc682e9a170ba6dc2,fake,127
0001a57568309b287363e72dc682e9a170ba6dc2,judith holofernes,130
0001a57568309b287363e72dc682e9a170ba6dc2,thompson twins,927
0001a57568309b287363e72dc682e9a170ba6dc2,wir sind helden,1047
0001a57568309b287363e72dc682e9a170ba6dc2,depeche mode,127
0001a57568309b287363e72dc682e9a170ba6dc2,hanson,728
0001a57568309b287363e72dc682e9a170ba6dc2,no doubt,510
0001a57568309b287363e72dc682e9a170ba6dc2,orchestral manoeuvres in the dark,439
0001a57568309b287363e72dc682e9a170ba6dc2,tegan and sara,406
0001a57568309b287363e72dc682e9a170ba6dc2,the human league,295
0001a57568309b287363e72dc682e9a170ba6dc2,martina mcbride,280
0001a57568309b287363e72dc682e9a170ba6dc2,yazoo,254
0001a57568309b287363e72dc682e9a170ba6dc2,regina spektor,246
0001a57568309b287363e72dc682e9a170ba6dc2,the format,224
0001a57568309b287363e72dc682e9a170ba6dc2,altered images,293
0001a57568309b287363e72dc682e9a170ba6dc2,the murmurs,176
0001a57568309b287363e72dc682e9a170ba6dc2,ima robot,131
0001a57568309b287363e72dc682e9a170ba6dc2,the honorary title,186
0001a57568309b287363e72dc682e9a170ba6dc2,missing persons,138
0001a57568309b287363e72dc682e9a170ba6dc2,the verve pipe,151
0001a57568309b287363e72dc682e9a170ba6dc2,wicked,155
0001a57568309b287363e72dc682e9a170ba6dc2,the passions,134
0001a57568309b287363e72dc682e9a170ba6dc2,dashboard confessional,161
0001a57568309b287363e72dc682e9a170ba6dc2,mazzy star,163
0001a57568309b287363e72dc682e9a170ba6dc2,the beatles,167
0001a57568309b287363e72dc682e9a170ba6dc2,carolyn dawn johnson,173
0001a57568309b287363e72dc682e9a170ba6dc2,jonathan larson,161
0001a88a7092846abb1b70dbcced05f914976371,burial,28
0001a88a7092846abb1b70dbcced05f914976371,the alchemist,36
0001a88a7092846abb1b70dbcced05f914976371,bill evans,35
0001a88a7092846abb1b70dbcced05f914976371,gza/genius,35
0001a88a7092846abb1b70dbcced05f914976371,lil wayne,32
0001a88a7092846abb1b70dbcced05f914976371,styles p,32
0001a88a7092846abb1b70dbcced05f914976371,emc,31
0001a88a7092846abb1b70dbcced05f914976371,ghostface,31
0001a88a7092846abb1b70dbcced05f914976371,k-os,31
0001a88a7092846abb1b70dbcced05f914976371,dj vadim,28
0001a88a7092846abb1b70dbcced05f914976371,abstract rude & tribe unique,36
0001a88a7092846abb1b70dbcced05f914976371,big shug,27
0001a88a7092846abb1b70dbcced05f914976371,black spade,27
0001a88a7092846abb1b70dbcced05f914976371,john coltrane,27
0001a88a7092846abb1b70dbcced05f914976371,prodigy,27
0001a88a7092846abb1b70dbcced05f914976371,roni size & reprazent,26
0001a88a7092846abb1b70dbcced05f914976371,the cool kids,24
0001a88a7092846abb1b70dbcced05f914976371,the game,24
0001a88a7092846abb1b70dbcced05f914976371,redman,23
0001a88a7092846abb1b70dbcced05f914976371,rza,23
0001a88a7092846abb1b70dbcced05f914976371,joan baez,22
0001a88a7092846abb1b70dbcced05f914976371,el-p,28
0001a88a7092846abb1b70dbcced05f914976371,50 cent,36
0001a88a7092846abb1b70dbcced05f914976371,the residents,27
0001a88a7092846abb1b70dbcced05f914976371,madlib,40
0001a88a7092846abb1b70dbcced05f914976371,nas,114
0001a88a7092846abb1b70dbcced05f914976371,common,100
0001a88a7092846abb1b70dbcced05f914976371,black milk,92
0001a88a7092846abb1b70dbcced05f914976371,pete rock,89
0001a88a7092846abb1b70dbcced05f914976371,jay-z,81
0001a88a7092846abb1b70dbcced05f914976371,rjd2,40
0001a88a7092846abb1b70dbcced05f914976371,dr. dre,76
0001a88a7092846abb1b70dbcced05f914976371,evidence,69
0001a88a7092846abb1b70dbcced05f914976371,kanye west,63
0001a88a7092846abb1b70dbcced05f914976371,dead prez,60
0001a88a7092846abb1b70dbcced05f914976371,j dilla,124
0001a88a7092846abb1b70dbcced05f914976371,jeff mills,52
0001a88a7092846abb1b70dbcced05f914976371,method man,52
0001a88a7092846abb1b70dbcced05f914976371,dj shadow,51
0001a88a7092846abb1b70dbcced05f914976371,panacea,50
0001a88a7092846abb1b70dbcced05f914976371,2pac,48
0001a88a7092846abb1b70dbcced05f914976371,fort minor,47
0001a88a7092846abb1b70dbcced05f914976371,madvillain,46
0001a88a7092846abb1b70dbcced05f914976371,ratatat,46
0001a88a7092846abb1b70dbcced05f914976371,talib kweli,45
0001a88a7092846abb1b70dbcced05f914976371,do or die,44
0001a88a7092846abb1b70dbcced05f914976371,percee p,56
0001bd96207f323b53652bf400702719ad456d3c,the calling,59
0001bd96207f323b53652bf400702719ad456d3c,maroon 5,59
0001bd96207f323b53652bf400702719ad456d3c,deep insight,59
0001bd96207f323b53652bf400702719ad456d3c,alicia keys,70
0001bd96207f323b53652bf400702719ad456d3c,frank sinatra,64
0001bd96207f323b53652bf400702719ad456d3c,sonata arctica,67
0001bd96207f323b53652bf400702719ad456d3c,kapasiteettiyksikkö,70
0001bd96207f323b53652bf400702719ad456d3c,snow patrol,57
0001bd96207f323b53652bf400702719ad456d3c,jonas brothers,63
0001bd96207f323b53652bf400702719ad456d3c,cheek,55
0001bd96207f323b53652bf400702719ad456d3c,sadetanssi,45
0001bd96207f323b53652bf400702719ad456d3c,antti tuisku,54
0001bd96207f323b53652bf400702719ad456d3c,usher,54
0001bd96207f323b53652bf400702719ad456d3c,finlanders,45
0001bd96207f323b53652bf400702719ad456d3c,snoop dogg,45
0001bd96207f323b53652bf400702719ad456d3c,akon,44
0001bd96207f323b53652bf400702719ad456d3c,mamba,43
0001bd96207f323b53652bf400702719ad456d3c,da buzz,42
0001bd96207f323b53652bf400702719ad456d3c,jessy,39
0001bd96207f323b53652bf400702719ad456d3c,john legend,74
0001bd96207f323b53652bf400702719ad456d3c,darin,55
0001bd96207f323b53652bf400702719ad456d3c,cascada,76
0001bd96207f323b53652bf400702719ad456d3c,the pussycat dolls,78
0001bd96207f323b53652bf400702719ad456d3c,stella,81
0001bd96207f323b53652bf400702719ad456d3c,e-rotic,690
0001bd96207f323b53652bf400702719ad456d3c,goo goo dolls,534
0001bd96207f323b53652bf400702719ad456d3c,apulanta,301
0001bd96207f323b53652bf400702719ad456d3c,chorale,248
0001bd96207f323b53652bf400702719ad456d3c,bryan adams,240
0001bd96207f323b53652bf400702719ad456d3c,jewel,194
0001bd96207f323b53652bf400702719ad456d3c,groove coverage,183
0001bd96207f323b53652bf400702719ad456d3c,september,172
0001bd96207f323b53652bf400702719ad456d3c,3 doors down,149
0001bd96207f323b53652bf400702719ad456d3c,gnarls barkley,200
0001bd96207f323b53652bf400702719ad456d3c,britney spears,134
0001bd96207f323b53652bf400702719ad456d3c,basic element,144
0001bd96207f323b53652bf400702719ad456d3c,don huonot,95
0001bd96207f323b53652bf400702719ad456d3c,jennifer lopez,102
0001bd96207f323b53652bf400702719ad456d3c,moby,104
0001bd96207f323b53652bf400702719ad456d3c,hoobastank,88
0001bd96207f323b53652bf400702719ad456d3c,solid base,127
0001bd96207f323b53652bf400702719ad456d3c,eels,130
0001bd96207f323b53652bf400702719ad456d3c,chris brown,131
0001bd96207f323b53652bf400702719ad456d3c,irwin goodman,121
000215d3060a5b0ab7b3c415d49ec579100d4c87,asobi seksu,11
000215d3060a5b0ab7b3c415d49ec579100d4c87,the raconteurs,17
000215d3060a5b0ab7b3c415d49ec579100d4c87,dungen,16
000215d3060a5b0ab7b3c415d49ec579100d4c87,the velvet underground,16
000215d3060a5b0ab7b3c415d49ec579100d4c87,spindrift,15
000215d3060a5b0ab7b3c415d49ec579100d4c87,the incredible string band,15
000215d3060a5b0ab7b3c415d49ec579100d4c87,flavor crystals,12
000215d3060a5b0ab7b3c415d49ec579100d4c87,nico,12
000215d3060a5b0ab7b3c415d49ec579100d4c87,the dandy warhols,12
000215d3060a5b0ab7b3c415d49ec579100d4c87,stereolab,11
000215d3060a5b0ab7b3c415d49ec579100d4c87,the telescopes,7
000215d3060a5b0ab7b3c415d49ec579100d4c87,fairport convention,10
000215d3060a5b0ab7b3c415d49ec579100d4c87,nick drake,10
000215d3060a5b0ab7b3c415d49ec579100d4c87,soft machine,10
000215d3060a5b0ab7b3c415d49ec579100d4c87,beck,9
000215d3060a5b0ab7b3c415d49ec579100d4c87,the greenhornes,9
000215d3060a5b0ab7b3c415d49ec579100d4c87,the national,9
000215d3060a5b0ab7b3c415d49ec579100d4c87,black mountain,7
000215d3060a5b0ab7b3c415d49ec579100d4c87,television,7
000215d3060a5b0ab7b3c415d49ec579100d4c87,kaleidoscope,17
000215d3060a5b0ab7b3c415d49ec579100d4c87,bon iver,10
000215d3060a5b0ab7b3c415d49ec579100d4c87,the charlatans,19
000215d3060a5b0ab7b3c415d49ec579100d4c87,syd barrett,176
000215d3060a5b0ab7b3c415d49ec579100d4c87,film school,21
000215d3060a5b0ab7b3c415d49ec579100d4c87,captain beefheart & his magic band,19
000215d3060a5b0ab7b3c415d49ec579100d4c87,spiritualized,157
000215d3060a5b0ab7b3c415d49ec579100d4c87,the boo radleys,97
000215d3060a5b0ab7b3c415d49ec579100d4c87,the brian jonestown massacre,93
000215d3060a5b0ab7b3c415d49ec579100d4c87,radiohead,81
000215d3060a5b0ab7b3c415d49ec579100d4c87,black rebel motorcycle club,78
000215d3060a5b0ab7b3c415d49ec579100d4c87,the stone roses,50
000215d3060a5b0ab7b3c415d49ec579100d4c87,jefferson airplane,49
000215d3060a5b0ab7b3c415d49ec579100d4c87,the black angels,47
000215d3060a5b0ab7b3c415d49ec579100d4c87,graham bond organisation,42
000215d3060a5b0ab7b3c415d49ec579100d4c87,the duke spirit,52
000215d3060a5b0ab7b3c415d49ec579100d4c87,the warlocks,31
000215d3060a5b0ab7b3c415d49ec579100d4c87,a place to bury strangers,30
000215d3060a5b0ab7b3c415d49ec579100d4c87,not from there,30
000215d3060a5b0ab7b3c415d49ec579100d4c87,richard in your mind,30
000215d3060a5b0ab7b3c415d49ec579100d4c87,king khan & the shrines,28
000215d3060a5b0ab7b3c415d49ec579100d4c87,the stairs,28
000215d3060a5b0ab7b3c415d49ec579100d4c87,the vera violets,28
000215d3060a5b0ab7b3c415d49ec579100d4c87,edgar 'jones' jones,27
000215d3060a5b0ab7b3c415d49ec579100d4c87,love,33
000215d3060a5b0ab7b3c415d49ec579100d4c87,the rolling stones,26
00024b5b85c40f990c28644d53257819980bf6bb,cauterize,271
00024b5b85c40f990c28644d53257819980bf6bb,the killers,272
00024b5b85c40f990c28644d53257819980bf6bb,kanye west,274
00024b5b85c40f990c28644d53257819980bf6bb,rise against,278
00024b5b85c40f990c28644d53257819980bf6bb,death cab for cutie,313
00024b5b85c40f990c28644d53257819980bf6bb,the format,296
00024b5b85c40f990c28644d53257819980bf6bb,panic at the disco,306
00024b5b85c40f990c28644d53257819980bf6bb,nizlopi,254
00024b5b85c40f990c28644d53257819980bf6bb,holiday parade,286
00024b5b85c40f990c28644d53257819980bf6bb,hit the lights,253
00024b5b85c40f990c28644d53257819980bf6bb,sufjan stevens,201
00024b5b85c40f990c28644d53257819980bf6bb,the rocket summer,230
00024b5b85c40f990c28644d53257819980bf6bb,better luck next time,229
00024b5b85c40f990c28644d53257819980bf6bb,girl talk,229
00024b5b85c40f990c28644d53257819980bf6bb,story of the year,223
00024b5b85c40f990c28644d53257819980bf6bb,joshua radin,220
00024b5b85c40f990c28644d53257819980bf6bb,the frantic,219
00024b5b85c40f990c28644d53257819980bf6bb,john mayer,212
00024b5b85c40f990c28644d53257819980bf6bb,sum 41,211
00024b5b85c40f990c28644d53257819980bf6bb,the ataris,203
00024b5b85c40f990c28644d53257819980bf6bb,set your goals,319
00024b5b85c40f990c28644d53257819980bf6bb,get cape. wear cape. fly,243
00024b5b85c40f990c28644d53257819980bf6bb,saosin,320
00024b5b85c40f990c28644d53257819980bf6bb,sherwood,188
00024b5b85c40f990c28644d53257819980bf6bb,frightened rabbit,335
00024b5b85c40f990c28644d53257819980bf6bb,cartel,334
00024b5b85c40f990c28644d53257819980bf6bb,all time low,609
00024b5b85c40f990c28644d53257819980bf6bb,lucky boys confusion,585
00024b5b85c40f990c28644d53257819980bf6bb,amber pacific,567
00024b5b85c40f990c28644d53257819980bf6bb,four year strong,567
00024b5b85c40f990c28644d53257819980bf6bb,fall out boy,473
00024b5b85c40f990c28644d53257819980bf6bb,blink-182,464
00024b5b85c40f990c28644d53257819980bf6bb,andrew w.k.,448
00024b5b85c40f990c28644d53257819980bf6bb,the weakerthans,446
00024b5b85c40f990c28644d53257819980bf6bb,showoff,429
00024b5b85c40f990c28644d53257819980bf6bb,lostprophets,1137
00024b5b85c40f990c28644d53257819980bf6bb,damien rice,389
00024b5b85c40f990c28644d53257819980bf6bb,angels & airwaves,379
00024b5b85c40f990c28644d53257819980bf6bb,my chemical romance,370
00024b5b85c40f990c28644d53257819980bf6bb,ben kweller,366
00024b5b85c40f990c28644d53257819980bf6bb,foo fighters,366
00024b5b85c40f990c28644d53257819980bf6bb,senses fail,361
00024b5b85c40f990c28644d53257819980bf6bb,anberlin,360
00024b5b85c40f990c28644d53257819980bf6bb,jack johnson,351
00024b5b85c40f990c28644d53257819980bf6bb,moving mountains,351
00024b5b85c40f990c28644d53257819980bf6bb,the wedding,340
00024b5b85c40f990c28644d53257819980bf6bb,+44,394
00026e8fc41980c9605eac741cd97b8216d2dbbd,tenacious d,120
00026e8fc41980c9605eac741cd97b8216d2dbbd,manu chao,124
