artist_id,artist
894,angie stone
293,acda en de munnik
971,anouk
2549,candy dulfer
7138,jamiroquai
2025,bløf
12463,room eleven
931,ann peebles
14491,the blues brothers
9336,maria mena
939,anna nalick
8196,kraak & smaak
12815,scissor sisters
13808,stevie ann
13551,sowelu
437,aiko
17016,島谷ひとみ
16708,yui
10217,mr.children
2113,bonnie pink
17014,山崎まさよし
13747,stephanie
699,aly & aj
17055,鈴木あみ
953,annekei
17022,愛内里菜
17048,竹井詩織里
10308,my little lover
8707,lindsay lohan
1203,ashley tisdale
7321,jessica simpson
3240,corinne bailey rae
1196,ashanti
13308,skye sweetnam
6587,holly valance
13496,sophie ellis-bextor
665,allison crowe
4551,echoes
9244,mandy moore
6573,hitomi
4246,do as infinity
16990,伴都美子
16986,中島美嘉
16995,加藤ミリヤ
9366,marion raven
17041,浜崎あゆみ
17011,安良城紅
9843,mihimaru gt
9815,michi
17003,大塚愛
16984,上木彩矢
17009,宇浦冴香
12291,rie fu
17050,蔡依林
14518,the brilliant green
6541,hilary duff
2945,christina milian
17008,宇多田ヒカル
1201,ashlee simpson
15467,the veronicas
16993,倖田來未
17032,柴田淳
5031,every little thing
16973,スキマスイッチ
16989,伊藤由奈
17029,木村カエラ
12289,ride
4480,dusty springfield
9045,luna
2307,britta phillips & dean wareham
6081,grand funk railroad
9542,matthew sweet
11450,peter tosh
4001,dick dale
14059,swervedriver
14385,the allman brothers band
14746,the feelies
13363,small faces
15338,the special a.k.a.
15876,traffic
1813,billy eckstine
4063,dinah shore
15001,the lovin' spoonful
5713,galaxie 500
4782,elvis costello & the attractions
1602,bedhead
25,10cc
2052,bob wills & his texas playboys
3475,damon & naomi
6056,grace jones
8965,low
14817,the go-betweens
15495,the wedding present
3848,delays
4088,dirty pretty things
15529,the zutons
14792,the futureheads
7481,john lennon
9875,milburn
15410,the thrills
4798,embrace
14781,the fratellis
13702,starsailor
15434,the twang
4351,doves
12238,richard ashcroft
11847,pulp
5806,george harrison
7110,james
10852,ocean colour scene
14912,the jam
6920,inspiral carpets
2019,blur
9250,manic street preachers
14603,the coral
8762,little man tate
11315,paul weller
1407,babyshambles
14608,the courteeners
6755,ian brown
6169,grupo batuque
12485,rosso
1920,blankey jet city
13424,"soil&""pimp"" sessions"
6697,husking bee
16976,スピッツ
14569,the chemical brothers
5958,go!go!7188
14430,the back horn
2448,buzzcocks
7667,judy and mary
9094,m-flo
7227,jazztronik
16975,スネオヘアー
6529,hifana
14110,sérgio mendes
12305,rip slyme
15536,thee michelle gun elephant
14459,the birthday
1576,beat crusaders
6727,i am robot and proud
6261,halcali
16974,ストレイテナー
6268,halfby
5146,fantastic plastic machine
4183,dj kawasaki
11595,pizzicato five
14306,teriyaki boyz
5465,france gall
15528,the zombies
12266,richie havens
2041,bob dylan and the band
15069,the move
3322,"crosby, stills & nash"
10504,neil young & crazy horse
14298,tenpole tudor
15015,the mamas & the papas
14864,the hollies
4298,don mclean
14536,the byrds
4316,donovan
16599,woody guthrie
11488,phil ochs
2391,buffalo springfield
12009,ramblin' jack elliott
3323,"crosby, stills, nash & young"
15667,tim buckley
1112,arlo guthrie
14434,the band
12323,river city people
14158,take that
4382,dragonette
8363,lady gaga
8368,ladyhawke
13071,sheryl crow
3965,devonsquare
15268,the script
13389,sneaker pimps
2756,ceremony
14605,the corrs
3529,daniel merriweather
11267,patrick nuo
12080,reamonn
15183,the pretenders
12176,reo speedwagon
957,annie lennox
11907,queensberry
2926,chris richardson
3652,david archuleta
10719,noisettes
10561,new kids on the block
3661,david cook
4281,dolores o'riordan
13207,simple plan
5028,evermore
5732,garbage
9341,mariah carey
16536,whitney houston
6435,helena paparizou
7182,jars of clay
6609,hooverphonic
7030,j.j.
1470,banderas
8210,kris allen
9733,metric
8753,little boots
13040,sharleen spiteri
14845,the heart throbs
11592,pixie lott
13018,shakira
14339,texas
6967,irma thomas
15485,the walkmen
961,annuals
5350,flat duo jets
16772,zumpano
8470,lcd soundsystem
14725,the everly brothers
15090,the new pornographers
16128,uncle tupelo
2382,buddy holly & the crickets
1645,ben folds five
15052,the modern lovers
569,alex beaupain
4113,dispatch
16434,vovo
16471,wanda jackson
14744,the features
6289,hank williams
2381,buddy holly
7579,jonathan richman
14426,the avett brothers
7285,jens lekman
10909,old crow medicine show
7250,jean-yves thibaudet
2272,brian eno
8901,los zafiros
14997,the louvin brothers
7256,jeff buckley
11808,protest the hero
16814,Александр Пушной
1939,blind
4092,disarmonia mundi
16951,Эпидемия
6453,helltrain
3187,compos mentis
6839,imperanon
5421,fool's garden
16939,Тролль Гнёт Ель
16945,ХЗ
13908,subway to sally
10633,nightrage
12332,roadrunner united
653,all shall perish
11999,raintime
13004,shadows fall
654,all that remains
11058,osi
4900,equilibrium
13425,soilwork
9629,mechanical poet
3567,dark age
12786,scar symmetry
13477,sonic syndicate
13002,shadow gallery
6850,in extremo
16905,Ольви
8841,lords of decadence
4009,die apokalyptischen reiter
16819,Арда
12791,scartown
11224,parkway drive
8838,lordi
2108,boney nem
16364,vinnie colaiuta
16231,vangelis
12415,rodrigo rodriguez
3849,delerium
7026,j.a.r.
16792,Éric lévi
3957,deva premal
482,al di meola
7261,jeff lorber
1464,banco de gaia
8243,kryštof
2741,celtic spirit
5820,georgian voices
10676,nitin sawhney
12989,sexy dancers
13566,spastic ink
14571,the chieftains
14935,the kells
3481,dan bárta
15728,tm juke
739,amethystium
10588,niacin
16334,victor wooten
10953,on the virg
15182,the presidents of the united states of america
2742,celtic woman
3029,clannad
3884,dennis chambers
12895,secret garden
13739,stellamara
14179,talvin singh
3648,dave weckl band
3647,dave weckl
10073,monkey business
5071,eyes of eden
7848,karunesh
338,adiemus
9635,mediæval bæbes
15980,trío los panchos
1011,antonio machín
1227,astor piazzolla
9344,mariano mores
8639,libertad lamarque
8898,los tres ases
8984,lucho gatica
11348,pedro vargas
11920,quinteto pirincho
3162,color tango
418,agustin lara
7202,javier solis
7705,julio jaramillo
8716,lino borges
8869,los dandys
551,alci acosta
602,alfredo gobbi
1672,benny more
8566,leopoldo federico
4572,eddie palmieri
11064,osvaldo fresedo
7653,juan darienzo
5217,felipe pirela
7706,julio sosa
12988,sexteto mayor
11270,patrick williams
16790,Édith piaf
5476,francisco canaro
907,anibal troilo
11065,osvaldo pugliese
15721,tito rodriguez
8559,leo marini
7626,josé feliciano
12374,roberto firpo
3531,daniel santos
4598,edmundo rivero
7704,julio de caro
9840,miguel calo
10918,olga guillot
353,adriana varela
601,alfredo de angelis
2615,carlos gardel
11346,pedro laurenz
13869,strindbergs
14965,the latin kings
10070,monica zetterlund
12020,randy
14135,t.o.k.
1970,blondie
11977,rage against the machine
10138,morrissey
7777,kaizers orchestra
2826,charta 77
4544,ebba grön
14036,svenska akademien
393,against me!
15681,timbuktu
15637,thåström
8826,looptroop
6842,imperiet
2044,bob hund
10056,monade
8198,kraftwerk
5873,gil scott-heron
12659,sam prekop
5584,fridge
11768,prince
11769,prince & the revolution
12495,roxy music
15886,trans am
8710,lindstrøm & prins thomas
15269,the sea and cake
15832,tortoise
1161,arthur russell
8190,koushik
6484,hercules and love affair
5724,gang gang dance
12369,robert wyatt
6535,high places
7870,kate bush
15751,todd rundgren
842,andrew vasquez
9954,mishi donovan
15814,tony oconnor
3203,conjure one
8728,liquid mind
9632,medicine dream
13783,steve gordon & deborah martin
12356,robert mirabal
3809,deep forest
7828,karen matheson
13605,spirit nation
2424,burning sky
9645,mehdi
13041,sharon burch
55,2002
4348,douglas blue feather
10459,navajo
4398,dreamweaver
6872,indians
12611,sacred spirit
15959,troika
9715,mesa music consort
9637,medwyn goodall
16288,verdell primeaux
2909,chorus of tribes
800,ancient brotherhood
10332,mythos
10926,oliver shanti
7025,j. reuben silverbird
2850,cheryl ann fulton
361,aeoliah
7397,joanne shenandoah
7334,jets under fire
700,am
6019,goran bregovic
3725,de-phazz
15703,tindersticks
1969,blonde redhead
3641,dave matthews band
7084,jaga jazzist
11634,plej
6564,hiromi
8620,lewis taylor
2329,brooklyn funk essentials
3031,clara hill
12583,róisín murphy
14512,the brand new heavies
16149,united future organization
2208,brad mehldau
4950,esbjörn svensson trio
15830,tori amos
7224,jazzanova
9762,micatone
1564,beady belle
6155,groove collective
4932,erik truffaz
8289,kyoto jazz massive
14913,the james taylor quartet
6865,incognito
13655,st. germain
10048,moloko
10652,nils petter molvær
10632,nightmares on wax
10060,mondo grosso
621,alice russell
9316,marcus miller
1259,atjazz
4493,dzihan & kamien
4278,dolly parton
14830,the grates
10897,oingo boingo
13895,subhumans
10412,napoleon xiv
7391,joan jett and the blackhearts
5981,gogol bordello
14731,the exploited
1560,be your own pet
7282,jenny lewis with the watson twins
15709,tiny tim
10593,nick cave
6032,gorilla biscuits
1052,april march
9924,minor threat
14612,the cramps
1870,black flag
5528,françoise hardy
14826,the gossip
1877,black lips
14429,the b-52s
16007,turbonegro
11338,peaches
11353,peggy lee
14469,the black keys
12838,screamin jay hawkins
1780,bikini kill
14487,the blow
13769,stereo total
3381,cute is what we aim for
6868,incubus
11427,peter cincotti
13923,sugarplum fairy
3269,counting crows
11197,paolo nutini
15615,three days grace
3147,colin hay
323,adam green
10899,ok go
5934,glen hansard & marketa irglova
12910,seeed
14782,the fray
9458,marvin gaye & tammi terrell
13162,silbermond
7108,jamaram
171,a fine frenzy
4029,die toten hosen
6769,ich + ich
3094,clueso
10079,mono & nikitaman
12799,schiller
6489,herman düne
1964,blizzard
4464,duncan dhu
10778,notre-dame de paris
11501,philippe vachey
9213,maksim mrvica
10704,no-man
4722,elend
8929,louis armstrong
762,amy macdonald
1085,archive
15908,travis
8648,lifehouse
996,antimatter
8249,kt tunstall
15185,the proclaimers
7610,josh groban
6083,grand national
6753,iamx
16155,unkle
15181,the presets
14257,teddybears
10566,new radicals
7060,jacknife lee
8387,lamb
14728,the exies
13715,stateless
4793,emancipator
2241,brazzaville
2509,calla
66,2sleepy
14601,the cooper temple clause
15731,to kill a petty bourgeoisie
9965,miss violetta beauregarde
13348,slogun
15934,tricky
8636,liars
4575,eddie vedder
4758,ellen allien
10402,nancy sinatra
2759,cesare basile
3780,death in vegas
1146,art brut
6085,grandaddy
6455,helmet
5628,fugazi
10236,mudhoney
16362,vinicio capossela
4381,dragibus
355,adult.
4002,dick dale and his del-tones
14682,the dream syndicate
1548,baustelle
13410,social distortion
2487,caetano veloso
7204,javiera mena
8858,los auténticos decadentes
854,andrés calamaro
7905,kc and the sunshine band
6907,inmigrantes
7978,kevin johansen
8335,la pozze latina
8860,los bunkers
12865,sean paul
12542,rupee
1090,arcángel & de la ghetto
5821,gepe
15724,tiziano ferro
3129,coiffeur
9007,lucybell
13193,silvio rodríguez
13412,soda stereo
5995,golem
12228,ricardo villalobos
6209,gustavo cerati
8892,los rodríguez
1397,babasónicos
2491,café tacuba
2050,bob sinclar
7426,joe vasconcellos
8329,la mano ajena
8854,los abuelos de la nada
14457,the bird and the bee
14121,t-bone
5583,friday
8959,loveholic
9126,macy gray
14222,tattoo colour
7433,joey boy
9337,maria montell
17069,어른아이
2258,brendan benson
331,adele
3057,clazziquai
10015,moderndog
15414,the ting tings
2191,boyd kosiyabong
16685,yokee playboy
7343,jim gaffigan
11210,paradox
6157,groove riders
7717,junior senior
8656,lighthouse family
11327,pause
7711,jung il-young
9036,lula
4525,"earth, wind & fire"
8857,los angeles guitar quartet
4746,eliza lumley
7885,katie melua
8206,kreesha turner
5461,fragma
7878,katharine mcphee
7889,katy perry
5698,gabriella cilmi
7551,jojo
824,andreas vollenweider
565,alesha dixon
5686,gabin
5825,gerard darmon
5799,george benson & al jarreau
9911,mindi abair
7223,jazzamor
485,al jarreau
4942,erroll garner
11137,paco de lucía
6600,honey honey
4972,estelle desanges
12416,rodrigo y gabriela
14322,terry callier
5116,faith hill
7624,joss stone
8951,love of diagrams
6702,hybrid
6734,i love you but i've chosen darkness
13694,starflyer 59
12296,rilo kiley
303,acidman
10087,monomen
9240,mandalay
12851,sea wolf
11017,organ
4707,elefant
7779,kaki king
8391,land of talk
9181,magneta lane
358,advantage lucy
6663,howling bells
13900,subsonica
5120,faithless
12299,rino gaetano
11006,orbital
670,almamegretta
10961,one dimensional man
5631,fujiya & miyagi
10119,morgan
5407,foals
9424,marta sui tubi
15725,tiësto
10166,motel connection
7519,john zorn
388,afterhours
5058,explosions in the sky
1207,asian dub foundation
6807,il teatro degli orrori
5968,god is an astronaut
5758,gatto ciliegia contro il grande freddo
1055,après la classe
470,akira kosemura
13800,steve vai
3721,de la soul
8185,kosheen
3861,deltron 3030
9593,mc frontalot
3766,dean gray
3844,del tha funkee homosapien
7218,jaydiohead
13508,soul coughing
1251,atb
8619,lewis black
7566,jon lajoie
4158,dj danger mouse
10495,neil diamond
1649,ben lee
2013,bluejuice
2577,captain dan & the scurvy crew
14873,the hood internet
7422,joe satriani
10356,n.a.s.a.
4091,dirty vegas
4149,dj bc
1043,apollo 440
1785,bill burr
12451,ron white
8515,leftfield
8278,kutiman
12186,resin dogs
13110,shpongle
10117,morcheeba
256,ablaze my sorrow
12941,sentenced
14712,the elysian fields
14270,tehosekoitin
7771,kaija koo
13231,sir elwoodin hiljaiset värit
11203,paprika korps
1331,avain
9135,mad sin
6316,hard-fi
2825,charon
3099,cmx
6553,him
7707,julma-henri & syrjäytyneet
1980,blood stain child
4986,eternal tears of sorrow
747,amorphis
4792,eläkeläiset
10509,nekromantix
8455,lauri tähkä & elonkerjuu
7979,kevin kern
864,andy kim
5794,georg friedrich händel
12824,scott joplin
12711,sara groves
11495,philip aaberg
11441,peter kater
9011,ludovico einaudi
11238,passion
9769,michael bublé
7613,josh ritter
11459,petra
5244,fernando ortega
3530,daniel powter
1691,bernward koch
7341,jim brickman
15575,thirteen senses
14747,the feeling
12234,rich mullins
8446,laura sullivan
6126,greg maroney
3677,david lanz
15658,tight fit
11284,paul baloche
7361,jimmy buffett
7513,john tesh
759,amy grant
12384,robin spielberg
16575,wise guys
5816,george winston
4024,die prinzen
12667,samantha fox
15673,tim hughes
13692,starfield
8043,kim wilde
15744,tobymac
1497,barenaked ladies
13663,stacie orrico
5257,ffh
9776,michael holm
694,althea & donna
6586,holly golightly & the brokeoffs
9669,melvins
16247,vashti bunyan
14449,the bees
2425,burning spear
15252,the ruby suns
1786,bill callahan
6585,holly golightly
2766,chad vangaalen
10244,mulatu astatke
3820,deerhunter
7283,jenny wilson
3890,department of eagles
4668,el perro del mar
10246,mulatu astatke and his ethiopian quintet
2296,brightblack morning light
5355,fleet foxes
6151,grizzly bear
5774,gene clark
8389,lambchop
10507,neko case
4966,essential logic
5141,fanfare ciocărlia
11393,pere ubu
933,ann sexton
15439,the unicorns
10836,o-zone
6784,idiot pilot
3919,desaparecidos
13641,squarepusher
1986,bloodlined calligraphy
2996,circa survive
16374,violent femmes
14484,the blood brothers
3504,dandi wind
14735,the faint
14370,the adicts
15471,the vibrators
3332,crude s.s.
5645,funeral dress
3922,descendents
11110,oxymoron
2796,charles bronson
10992,operation ivy
12899,secret suburbia
3411,cólera
150,999
10920,olho seco
2963,chron gen
3440,dag nasty
4093,discharge
4494,dzk
15234,the rezillos
15389,the suspects
1224,asta kask
15459,the varukers
993,antidote
10243,mukeka di rato
1961,blitz
14802,the germs
128,7 seconds
1738,bezerra da silva
13816,stiff little fingers
3975,dfc
2105,bones brigade
13925,suicidal tendencies
1049,appendix
12608,sabotage
14371,the adolescents
5738,garotos podres
12946,sepultura
12255,richard müller
11127,p.o.d.
3930,desmod
4469,duran duran
11679,polemic
11032,orkrist
417,agua de annique
6848,imt smile
5977,godsmack
7764,kabát
13516,soulfly
8990,lucie
4791,elán
6619,horkýže slíže
8134,knights of the abyss
271,absu
6818,illnath
5647,funeral rape
6833,immortal souls
2687,catamenia
3822,def leppard
6712,hypocrisy
186,a perfect murder
3583,darkane
11541,pig destroyer
4629,einherjer
12744,satyricon
2548,candlemass
3839,deicide
16026,tvangeste
5101,faerghail
